Date,Trap,Latitude,Longitude,Tavg,DewPoint,PrecipTotal,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS
2011-07-29,T090,41.868077,-87.666901,79.5,68.0,0.53,0,0,1,0,0,0,0
2011-07-25,T047,41.868142,-87.696269,81.5,66.5,0.005,0,1,0,0,0,0,0
2009-07-13,T221,41.659112,-87.53869300000001,71.0,47.0,0.0,0,0,1,0,0,0,0
2007-07-25,T115,41.673408,-87.599862,77.5,60.5,0.0005,0,1,0,0,0,0,0
2007-09-08,T215,41.686398,-87.531635,78.5,71.0,0.255,0,1,0,0,0,0,0
2007-08-21,T039,41.911823999999996,-87.726737,77.5,70.0,0.0055,0,0,1,0,0,0,0
2007-08-15,T060,41.823065,-87.67837800000001,76.5,68.0,0.53,0,1,0,0,0,0,0
2007-08-22,T115,41.673408,-87.599862,80.0,70.5,0.625,0,1,0,0,0,0,0
2007-01-08,T097,41.644612,-87.60449799999999,80.5,62.5,0.0,0,0,1,0,0,0,0
2013-08-29,T054C,41.925652,-87.63359,78.0,64.5,0.0,0,0,1,0,0,0,0
2011-06-30,T900,41.974689,-87.890615,76.0,61.5,0.0155,0,0,1,0,0,0,0
2011-07-15,T099,41.733643,-87.55551,79.0,60.0,0.0005,0,0,0,1,0,0,0
2009-07-17,T903,41.957799,-87.930995,64.0,51.5,0.0005,0,0,0,1,0,0,0
2013-08-07,T099,41.733643,-87.55551,78.5,70.5,0.6699999999999999,0,0,1,0,0,0,0
2007-07-25,T115,41.673408,-87.599862,77.5,60.5,0.0005,0,0,1,0,0,0,0
2007-09-24,T145,41.878114000000004,-87.629798,80.0,62.5,0.0,0,0,1,0,0,0,0
2011-07-25,T033,41.906638,-87.701431,81.5,66.5,0.005,0,0,0,1,0,0,0
2007-07-08,T092,41.869215999999994,-87.627561,82.5,73.0,0.685,0,0,1,0,0,0,0
2013-09-19,T209,41.740641,-87.546587,77.0,67.0,0.4205,0,1,0,0,0,0,0
2013-08-07,T900,41.974689,-87.890615,78.5,70.5,0.6699999999999999,0,0,0,1,0,0,0
2011-06-30,T152,41.846075,-87.716277,76.0,61.5,0.0155,0,0,1,0,0,0,0
2011-05-08,T218,41.948167,-87.730698,76.5,68.0,0.001,0,0,1,0,0,0,0
2009-05-06,T900,41.974689,-87.890615,63.0,43.5,0.0,0,0,1,0,0,0,0
2013-08-22,T046,41.891118,-87.65449100000001,73.0,66.5,0.295,0,0,0,1,0,0,0
2011-09-16,T054,41.921965,-87.632085,53.0,39.0,0.0,0,0,1,0,0,0,0
2013-08-29,T028,41.986921,-87.689778,78.0,64.5,0.0,0,0,1,0,0,0,0
2007-04-10,T071,41.781416,-87.77653199999999,68.5,56.0,0.0,0,1,0,0,0,0,0
2013-06-09,T225,41.743402,-87.731435,73.0,56.5,0.0,0,0,1,0,0,0,0
2007-08-15,T043,41.857402,-87.694991,76.5,68.0,0.53,0,1,0,0,0,0,0
2007-04-10,T061,41.801179,-87.679447,68.5,56.0,0.0,0,0,1,0,0,0,0
2009-07-08,T011,41.944869,-87.832763,70.0,59.0,0.28,0,1,0,0,0,0,0
2013-12-07,T227,41.728495,-87.60096300000001,71.0,53.5,0.0,0,0,0,1,0,0,0
2011-11-07,T903,41.957799,-87.930995,80.0,70.5,0.26,0,0,1,0,0,0,0
2013-08-08,T099,41.733643,-87.55551,73.0,55.5,0.0,0,0,0,1,0,0,0
2009-09-14,T114,41.798697,-87.736812,71.5,55.5,0.0,0,0,0,1,0,0,0
2007-08-22,T103,41.702723999999996,-87.536497,80.0,70.5,0.625,0,1,0,0,0,0,0
2013-01-08,T074,41.822536,-87.66634300000001,71.5,55.5,0.0,0,0,1,0,0,0,0
2009-08-25,T048,41.867108,-87.654224,71.5,61.0,0.0,0,1,0,0,0,0,0
2007-07-08,T090,41.868077,-87.666901,82.5,73.0,0.685,0,1,0,0,0,0,0
2009-09-17,T225,41.743402,-87.731435,62.0,51.5,0.0,0,0,1,0,0,0,0
2013-07-06,T083,41.754292,-87.590773,60.5,44.5,0.0005,0,0,0,1,0,0,0
2013-08-22,T012,41.991429,-87.747113,73.0,66.5,0.295,0,0,1,0,0,0,0
2013-01-08,T900,41.974689,-87.890615,71.5,55.5,0.0,0,0,1,0,0,0,0
2009-09-17,T102,41.750498,-87.605294,62.0,51.5,0.0,0,0,1,0,0,0,0
2007-08-24,T031,41.801497999999995,-87.763416,75.0,67.0,0.22,0,0,1,0,0,0,0
2007-02-08,T158,41.682587,-87.707973,81.5,66.0,0.0,0,0,1,0,0,0,0
2011-12-09,T003,41.964242,-87.757639,75.0,59.0,0.0,0,0,0,1,0,0,0
2007-06-09,T115,41.673408,-87.599862,78.5,66.5,0.13,0,0,1,0,0,0,0
2013-08-08,T135,41.662014,-87.72460799999999,73.0,55.5,0.0,0,0,1,0,0,0,0
2013-06-28,T900,41.974689,-87.890615,75.5,60.5,0.0805,0,0,1,0,0,0,0
2011-07-25,T094,41.720848,-87.666014,81.5,66.5,0.005,0,1,0,0,0,0,0
2013-07-25,T012,41.991429,-87.747113,69.5,53.0,0.0,0,0,1,0,0,0,0
2013-08-08,T011,41.944869,-87.832763,73.0,55.5,0.0,0,0,1,0,0,0,0
2007-04-10,T103,41.702723999999996,-87.536497,68.5,56.0,0.0,0,1,0,0,0,0,0
2009-10-07,T079,41.766202,-87.562889,74.5,64.5,0.1,0,0,1,0,0,0,0
2011-06-24,T221,41.659112,-87.53869300000001,64.0,55.5,0.0,0,0,0,1,0,0,0
2013-08-07,T094,41.720848,-87.666014,78.5,70.5,0.6699999999999999,0,0,0,1,0,0,0
2013-08-22,T114,41.798697,-87.736812,73.0,66.5,0.295,0,1,0,0,0,0,0
2011-07-15,T094,41.720848,-87.666014,79.0,60.0,0.0005,0,0,0,0,1,0,0
2013-08-22,T039,41.911823999999996,-87.726737,73.0,66.5,0.295,0,0,1,0,0,0,0
2011-07-15,T903,41.957799,-87.930995,79.0,60.0,0.0005,0,0,0,1,0,0,0
2011-07-15,T031,41.801497999999995,-87.763416,79.0,60.0,0.0005,0,0,1,0,0,0,0
2009-07-31,T209,41.740641,-87.546587,71.0,54.5,0.0,0,1,0,0,0,0,0
2007-01-08,T025,41.979243,-87.750938,80.5,62.5,0.0,0,1,0,0,0,0,0
2009-05-06,T094,41.720848,-87.666014,63.0,43.5,0.0,0,0,1,0,0,0,0
2007-08-24,T073,41.773215,-87.60088,75.0,67.0,0.22,0,0,1,0,0,0,0
2011-07-15,T128,41.704572,-87.56566600000001,79.0,60.0,0.0005,0,0,1,0,0,0,0
2013-12-07,T226,41.793818,-87.654234,71.0,53.5,0.0,0,0,1,0,0,0,0
2007-02-07,T037,41.921177,-87.79518,67.0,50.0,0.0,0,0,1,0,0,0,0
2007-07-27,T049,41.896282,-87.655232,77.0,67.5,0.10500000000000001,0,0,0,1,0,0,0
2011-10-06,T220,41.963976,-87.69181,60.5,56.0,0.48,0,0,0,0,0,0,1
2007-01-08,T081,41.821582,-87.62779599999999,80.5,62.5,0.0,0,1,0,0,0,0,0
2009-02-06,T033,41.906638,-87.701431,55.0,46.5,0.09,0,0,1,0,0,0,0
2007-11-07,T061,41.801179,-87.679447,70.0,51.0,0.0,0,1,0,0,0,0,0
2009-07-27,T227,41.728495,-87.60096300000001,74.5,61.0,0.025,0,0,1,0,0,0,0
2007-01-08,T002,41.95469,-87.800991,80.5,62.5,0.0,0,0,0,1,0,0,0
2007-07-08,T086,41.688324,-87.676709,82.5,73.0,0.685,0,1,0,0,0,0,0
2009-08-25,T043,41.857402,-87.694991,71.5,61.0,0.0,0,0,0,1,0,0,0
2009-08-27,T900,41.974689,-87.890615,64.5,60.5,1.0699999999999998,0,0,1,0,0,0,0
2013-08-22,T155,41.776156,-87.778927,73.0,66.5,0.295,0,0,1,0,0,0,0
2007-12-09,T138,41.726465000000005,-87.585413,56.5,42.5,0.0,0,1,0,0,0,0,0
2011-12-08,T900,41.974689,-87.890615,72.5,58.0,0.0,0,0,0,1,0,0,0
2007-02-07,T015,41.974089,-87.824812,67.0,50.0,0.0,0,0,1,0,0,0,0
2007-09-24,T035,41.836644,-87.677737,80.0,62.5,0.0,0,1,0,0,0,0,0
2007-09-24,T051,41.846283,-87.656913,80.0,62.5,0.0,0,0,1,0,0,0,0
2011-08-19,T230,41.904194,-87.756155,76.5,62.5,0.0,0,1,0,0,0,0,0
2007-01-08,T012,41.991429,-87.747113,80.5,62.5,0.0,0,1,0,0,0,0,0
2013-07-06,T018,42.010412,-87.66214000000001,60.5,44.5,0.0005,0,0,0,1,0,0,0
2009-12-06,T031,41.801497999999995,-87.763416,61.5,49.0,0.001,0,0,0,1,0,0,0
2009-02-06,T046,41.891118,-87.65449100000001,55.0,46.5,0.09,0,0,0,1,0,0,0
2007-04-09,T028,41.986921,-87.689778,77.5,59.5,0.0,0,0,1,0,0,0,0
2013-01-08,T900,41.974689,-87.890615,71.5,55.5,0.0,0,0,1,0,0,0,0
2011-06-30,T235,41.776428,-87.627096,76.0,61.5,0.0155,0,0,0,1,0,0,0
2011-11-07,T900,41.974689,-87.890615,80.0,70.5,0.26,0,0,0,1,0,0,0
2007-01-08,T079,41.766202,-87.562889,80.5,62.5,0.0,0,1,0,0,0,0,0
2009-07-24,T220,41.963976,-87.69181,72.5,59.5,0.165,0,0,1,0,0,0,0
2007-01-08,T017,41.960615999999995,-87.777189,80.5,62.5,0.0,0,0,1,0,0,0,0
2007-07-27,T037,41.921177,-87.79518,77.0,67.5,0.10500000000000001,0,0,0,1,0,0,0
2013-06-14,T900,41.974689,-87.890615,67.0,50.5,0.0,0,0,0,1,0,0,0
2013-08-22,T128,41.704572,-87.56566600000001,73.0,66.5,0.295,0,1,0,0,0,0,0
2009-10-07,T054,41.921965,-87.632085,74.5,64.5,0.1,0,0,0,1,0,0,0
2009-07-17,T043,41.857402,-87.694991,64.0,51.5,0.0005,0,0,0,1,0,0,0
2011-11-07,T224,41.947227000000005,-87.67145699999999,80.0,70.5,0.26,0,0,1,0,0,0,0
2007-08-24,T219,41.966986999999996,-87.674677,75.0,67.0,0.22,0,1,0,0,0,0,0
2007-08-15,T007,41.994991,-87.769279,76.5,68.0,0.53,0,0,1,0,0,0,0
2007-09-19,T138,41.726465000000005,-87.585413,75.5,59.0,0.0,0,0,0,0,0,0,1
2013-08-29,T155,41.776156,-87.778927,78.0,64.5,0.0,0,1,0,0,0,0,0
2011-02-09,T227,41.728495,-87.60096300000001,85.5,69.0,0.0005,0,0,1,0,0,0,0
2007-01-08,T143,41.999128999999996,-87.795585,80.5,62.5,0.0,0,1,0,0,0,0,0
2009-07-24,T222,41.925197999999995,-87.746381,72.5,59.5,0.165,0,1,0,0,0,0,0
2011-10-06,T018,42.010412,-87.66214000000001,60.5,56.0,0.48,0,0,0,0,0,0,1
2011-12-09,T223,41.973845000000004,-87.805059,75.0,59.0,0.0,0,0,0,1,0,0,0
2009-06-29,T900,41.974689,-87.890615,71.0,54.0,0.0,0,0,1,0,0,0,0
2007-05-06,T149,41.994469,-87.667736,56.5,47.5,0.345,0,0,1,0,0,0,0
2007-02-08,T158,41.682587,-87.707973,81.5,66.0,0.0,0,0,1,0,0,0,0
2011-12-08,T903,41.957799,-87.930995,72.5,58.0,0.0,0,0,1,0,0,0,0
2009-06-22,T900,41.974689,-87.890615,79.5,67.0,0.075,0,0,1,0,0,0,0
2011-07-15,T008,42.008314,-87.77792099999999,79.0,60.0,0.0005,0,0,0,1,0,0,0
2007-08-15,T063,41.82561,-87.726549,76.5,68.0,0.53,0,0,1,0,0,0,0
2007-08-24,T155,41.776156,-87.778927,75.0,67.0,0.22,0,0,0,0,1,0,0
2013-06-14,T903,41.957799,-87.930995,67.0,50.5,0.0,0,0,0,1,0,0,0
2013-08-22,T048,41.867108,-87.654224,73.0,66.5,0.295,0,0,1,0,0,0,0
2007-04-09,T030,41.899229999999996,-87.716788,77.5,59.5,0.0,0,0,1,0,0,0,0
2007-02-08,T138,41.726465000000005,-87.585413,81.5,66.0,0.0,0,1,0,0,0,0,0
2007-01-08,T115,41.673408,-87.599862,80.5,62.5,0.0,0,1,0,0,0,0,0
2013-06-14,T220,41.963976,-87.69181,67.0,50.5,0.0,0,0,0,1,0,0,0
2007-11-07,T030,41.899229999999996,-87.716788,70.0,51.0,0.0,0,0,0,1,0,0,0
2011-08-19,T028,41.986921,-87.689778,76.5,62.5,0.0,0,0,1,0,0,0,0
2007-12-09,T069,41.768388,-87.678649,56.5,42.5,0.0,0,1,0,0,0,0,0
2007-07-08,T097,41.644612,-87.60449799999999,82.5,73.0,0.685,0,1,0,0,0,0,0
2011-08-19,T900,41.974689,-87.890615,76.5,62.5,0.0,0,1,0,0,0,0,0
2007-08-24,T161,41.719059,-87.675088,75.0,67.0,0.22,0,0,1,0,0,0,0
2007-08-21,T031,41.801497999999995,-87.763416,77.5,70.0,0.0055,0,1,0,0,0,0,0
2011-09-16,T200,41.678618,-87.559308,53.0,39.0,0.0,0,0,1,0,0,0,0
2013-06-21,T074,41.822536,-87.66634300000001,76.5,64.0,0.45,0,0,0,1,0,0,0
2009-12-06,T033,41.906638,-87.701431,61.5,49.0,0.001,0,0,0,1,0,0,0
2007-02-08,T138,41.726465000000005,-87.585413,81.5,66.0,0.0,0,0,1,0,0,0,0
2007-08-15,T074,41.822536,-87.66634300000001,76.5,68.0,0.53,0,0,1,0,0,0,0
2007-01-08,T062,41.800737,-87.71188000000001,80.5,62.5,0.0,0,0,1,0,0,0,0
2007-04-10,T085,41.721474,-87.648064,68.5,56.0,0.0,0,1,0,0,0,0,0
2007-02-08,T086,41.688324,-87.676709,81.5,66.0,0.0,0,0,0,1,0,0,0
2009-03-09,T046,41.891118,-87.65449100000001,66.0,54.5,0.0,0,0,1,0,0,0,0
2007-09-19,T084,41.692555,-87.598865,75.5,59.0,0.0,0,0,1,0,0,0,0
2009-06-29,T900,41.974689,-87.890615,71.0,54.0,0.0,0,0,0,1,0,0,0
2011-09-16,T236,41.994679,-87.770899,53.0,39.0,0.0,0,0,1,0,0,0,0
2013-08-15,T009,41.992478000000006,-87.862995,65.5,51.5,0.0,0,0,0,1,0,0,0
2009-12-06,T069,41.768388,-87.678649,61.5,49.0,0.001,0,0,0,1,0,0,0
2011-07-29,T031,41.801497999999995,-87.763416,79.5,68.0,0.53,0,0,1,0,0,0,0
2007-12-09,T209,41.740641,-87.546587,56.5,42.5,0.0,0,0,1,0,0,0,0
2009-06-19,T069,41.768388,-87.678649,76.5,67.5,2.42,0,0,1,0,0,0,0
2011-05-08,T073,41.773215,-87.60088,76.5,68.0,0.001,0,0,0,1,0,0,0
2009-07-17,T160,41.903002,-87.68826700000001,64.0,51.5,0.0005,0,0,0,1,0,0,0
2011-01-09,T225,41.743402,-87.731435,83.0,70.5,0.0,0,0,0,1,0,0,0
2011-09-16,T012,41.991429,-87.747113,53.0,39.0,0.0,0,0,1,0,0,0,0
2007-01-08,T135,41.662014,-87.72460799999999,80.5,62.5,0.0,0,0,1,0,0,0,0
2007-04-09,T219,41.966986999999996,-87.674677,77.5,59.5,0.0,0,1,0,0,0,0,0
2007-08-24,T152,41.846075,-87.716277,75.0,67.0,0.22,0,1,0,0,0,0,0
2007-08-15,T014,41.970248,-87.787992,76.5,68.0,0.53,0,1,0,0,0,0,0
2007-11-07,T090,41.868077,-87.666901,70.0,51.0,0.0,0,0,0,1,0,0,0
2009-01-10,T011,41.944869,-87.832763,51.0,46.0,0.74,0,0,1,0,0,0,0
2009-09-17,T039,41.911823999999996,-87.726737,62.0,51.5,0.0,0,1,0,0,0,0,0
2007-07-08,T089,41.723195000000004,-87.64997,82.5,73.0,0.685,0,0,1,0,0,0,0
2007-08-22,T200,41.678618,-87.559308,80.0,70.5,0.625,0,1,0,0,0,0,0
2007-09-19,T206,41.737052,-87.54306700000001,75.5,59.0,0.0,0,0,1,0,0,0,0
2007-08-22,T209,41.740641,-87.546587,80.0,70.5,0.625,0,0,1,0,0,0,0
2013-07-25,T074,41.822536,-87.66634300000001,69.5,53.0,0.0,0,0,0,1,0,0,0
2013-01-08,T900,41.974689,-87.890615,71.5,55.5,0.0,0,0,1,0,0,0,0
2007-08-21,T061,41.801179,-87.679447,77.5,70.0,0.0055,0,1,0,0,0,0,0
2009-06-26,T090,41.868077,-87.666901,78.5,60.5,0.0,0,0,0,1,0,0,0
2011-07-15,T152,41.846075,-87.716277,79.0,60.0,0.0005,0,0,1,0,0,0,0
2013-12-07,T115,41.673408,-87.599862,71.0,53.5,0.0,0,0,0,1,0,0,0
2011-07-29,T226,41.793818,-87.654234,79.5,68.0,0.53,0,0,0,1,0,0,0
2013-08-29,T009,41.992478000000006,-87.862995,78.0,64.5,0.0,0,1,0,0,0,0,0
2011-12-08,T900,41.974689,-87.890615,72.5,58.0,0.0,0,1,0,0,0,0,0
2011-06-17,T220,41.963976,-87.69181,72.0,60.0,0.0,0,0,1,0,0,0,0
2007-08-08,T115,41.673408,-87.599862,80.5,71.5,0.075,0,1,0,0,0,0,0
2007-04-10,T036,41.837084999999995,-87.729384,68.5,56.0,0.0,0,1,0,0,0,0,0
2011-09-30,T900,41.974689,-87.890615,52.0,41.5,0.13,0,0,1,0,0,0,0
2007-02-07,T129,41.891126,-87.61156,67.0,50.0,0.0,0,0,0,1,0,0,0
2011-10-06,T094,41.720848,-87.666014,60.5,56.0,0.48,0,0,1,0,0,0,0
2007-04-09,T033,41.906638,-87.701431,77.5,59.5,0.0,0,0,1,0,0,0,0
2007-08-15,T159,41.732984,-87.649642,76.5,68.0,0.53,0,0,1,0,0,0,0
2007-09-25,T209,41.740641,-87.546587,74.5,65.5,0.14,0,0,0,0,0,0,1
2009-02-06,T115,41.673408,-87.599862,55.0,46.5,0.09,0,0,0,1,0,0,0
2007-05-29,T153,41.907645,-87.760886,75.5,58.5,0.0,0,0,0,1,0,0,0
2009-02-06,T031,41.801497999999995,-87.763416,55.0,46.5,0.09,0,1,0,0,0,0,0
2011-02-09,T903,41.957799,-87.930995,85.5,69.0,0.0005,0,1,0,0,0,0,0
2011-07-25,T069,41.768388,-87.678649,81.5,66.5,0.005,0,1,0,0,0,0,0
2007-06-29,T091,41.862292,-87.64886,63.5,55.5,0.0,0,0,1,0,0,0,0
2007-08-21,T145,41.878114000000004,-87.629798,77.5,70.0,0.0055,0,1,0,0,0,0,0
2013-06-28,T221,41.659112,-87.53869300000001,75.5,60.5,0.0805,0,0,0,1,0,0,0
2007-05-09,T091,41.862292,-87.64886,80.0,62.5,0.0005,0,0,1,0,0,0,0
2013-12-09,T233,42.009876,-87.807277,72.5,58.5,0.0305,0,1,0,0,0,0,0
2013-06-21,T089,41.723195000000004,-87.64997,76.5,64.0,0.45,0,0,1,0,0,0,0
2013-08-29,T158,41.682587,-87.707973,78.0,64.5,0.0,0,0,1,0,0,0,0
2007-07-18,T050,41.919343,-87.694259,77.0,68.5,1.235,0,0,1,0,0,0,0
2007-05-09,T102,41.750498,-87.605294,80.0,62.5,0.0005,0,0,1,0,0,0,0
2007-04-10,T034,41.843810999999995,-87.686763,68.5,56.0,0.0,0,1,0,0,0,0,0
2013-08-22,T228,41.951865999999995,-87.72505699999999,73.0,66.5,0.295,0,1,0,0,0,0,0
2007-08-24,T151,41.916265,-87.800515,75.0,67.0,0.22,0,1,0,0,0,0,0
2007-08-15,T073,41.773215,-87.60088,76.5,68.0,0.53,0,0,1,0,0,0,0
2007-08-28,T200,41.678618,-87.559308,79.5,65.5,0.0,0,0,1,0,0,0,0
2007-09-19,T115,41.673408,-87.599862,75.5,59.0,0.0,0,1,0,0,0,0,0
2009-06-19,T018,42.010412,-87.66214000000001,76.5,67.5,2.42,0,0,0,1,0,0,0
2011-12-08,T900,41.974689,-87.890615,72.5,58.0,0.0,0,0,0,1,0,0,0
2013-06-21,T065,41.778296999999995,-87.752411,76.5,64.0,0.45,0,0,1,0,0,0,0
2011-12-09,T145,41.878114000000004,-87.629798,75.0,59.0,0.0,0,0,0,0,0,0,1
2009-05-06,T066,41.77166,-87.703047,63.0,43.5,0.0,0,0,1,0,0,0,0
2007-07-19,T138,41.726465000000005,-87.585413,73.0,62.5,0.085,0,0,1,0,0,0,0
2011-07-25,T054,41.921965,-87.632085,81.5,66.5,0.005,0,0,1,0,0,0,0
2013-08-07,T230,41.904194,-87.756155,78.5,70.5,0.6699999999999999,0,0,0,1,0,0,0
2007-08-15,T006,41.990284,-87.797127,76.5,68.0,0.53,0,1,0,0,0,0,0
2009-07-31,T227,41.728495,-87.60096300000001,71.0,54.5,0.0,0,0,0,1,0,0,0
2007-07-08,T063,41.82561,-87.726549,82.5,73.0,0.685,0,0,1,0,0,0,0
2013-06-09,T128,41.704572,-87.56566600000001,73.0,56.5,0.0,0,0,1,0,0,0,0
2011-09-30,T227,41.728495,-87.60096300000001,52.0,41.5,0.13,0,0,0,1,0,0,0
2007-12-09,T062,41.800737,-87.71188000000001,56.5,42.5,0.0,0,0,1,0,0,0,0
2007-08-16,T115,41.673408,-87.599862,71.5,64.5,0.0,0,1,0,0,0,0,0
2011-02-09,T900,41.974689,-87.890615,85.5,69.0,0.0005,0,0,0,1,0,0,0
2011-05-08,T221,41.659112,-87.53869300000001,76.5,68.0,0.001,0,0,0,1,0,0,0
2007-08-21,T072,41.74785,-87.70271600000001,77.5,70.0,0.0055,0,0,1,0,0,0,0
2011-09-23,T080,41.754676,-87.612922,55.0,45.0,0.01,0,0,0,1,0,0,0
2009-09-25,T114,41.798697,-87.736812,65.0,57.0,0.09,0,0,1,0,0,0,0
2009-09-14,T225,41.743402,-87.731435,71.5,55.5,0.0,0,1,0,0,0,0,0
2011-06-30,T152,41.846075,-87.716277,76.0,61.5,0.0155,0,0,0,1,0,0,0
2009-07-31,T135,41.662014,-87.72460799999999,71.0,54.5,0.0,0,0,0,1,0,0,0
2013-08-29,T035,41.763733,-87.742302,78.0,64.5,0.0,0,0,1,0,0,0,0
2007-09-18,T009,41.981964000000005,-87.812827,77.0,57.5,0.0,0,0,1,0,0,0,0
2013-06-14,T046,41.891118,-87.65449100000001,67.0,50.5,0.0,0,0,1,0,0,0,0
2007-01-08,T062,41.800737,-87.71188000000001,80.5,62.5,0.0,0,0,1,0,0,0,0
2007-09-24,T025,41.979243,-87.750938,80.0,62.5,0.0,0,0,1,0,0,0,0
2007-04-10,T070,41.797616,-87.797894,68.5,56.0,0.0,0,1,0,0,0,0,0
2007-09-19,T090,41.868077,-87.666901,75.5,59.0,0.0,0,0,1,0,0,0,0
2011-07-29,T903,41.957799,-87.930995,79.5,68.0,0.53,0,0,1,0,0,0,0
2007-07-08,T154,41.918704999999996,-87.752329,82.5,73.0,0.685,0,0,0,1,0,0,0
2007-11-07,T060,41.823065,-87.67837800000001,70.0,51.0,0.0,0,0,1,0,0,0,0
2013-06-14,T094,41.720848,-87.666014,67.0,50.5,0.0,0,0,0,1,0,0,0
2007-08-28,T221,41.659112,-87.53869300000001,79.5,65.5,0.0,0,0,1,0,0,0,0
2007-08-08,T103,41.702723999999996,-87.536497,80.5,71.5,0.075,0,0,1,0,0,0,0
2011-07-15,T008,42.008314,-87.77792099999999,79.0,60.0,0.0005,0,0,1,0,0,0,0
2011-05-08,T227,41.728495,-87.60096300000001,76.5,68.0,0.001,0,0,1,0,0,0,0
2011-02-09,T900,41.974689,-87.890615,85.5,69.0,0.0005,0,0,1,0,0,0,0
2009-09-25,T095,41.704336,-87.70373599999999,65.0,57.0,0.09,0,1,0,0,0,0,0
2011-11-07,T135,41.662014,-87.72460799999999,80.0,70.5,0.26,0,0,0,1,0,0,0
2011-08-19,T224,41.947227000000005,-87.67145699999999,76.5,62.5,0.0,0,0,1,0,0,0,0
2009-08-27,T073,41.773215,-87.60088,64.5,60.5,1.0699999999999998,0,0,1,0,0,0,0
2007-08-15,T034,41.843810999999995,-87.686763,76.5,68.0,0.53,0,1,0,0,0,0,0
2007-02-08,T200,41.678618,-87.559308,81.5,66.0,0.0,0,0,0,0,0,0,1
2009-08-13,T144,41.94016,-87.794896,74.0,55.0,0.0,0,0,0,1,0,0,0
2007-08-24,T144,41.94016,-87.794896,75.0,67.0,0.22,0,1,0,0,0,0,0
2009-09-25,T054,41.921965,-87.632085,65.0,57.0,0.09,0,0,0,1,0,0,0
2007-05-09,T082,41.803422999999995,-87.642984,80.0,62.5,0.0005,0,1,0,0,0,0,0
2011-08-26,T018,42.010412,-87.66214000000001,71.5,58.0,0.0,0,0,1,0,0,0,0
2013-08-08,T159,41.732984,-87.649642,73.0,55.5,0.0,0,1,0,0,0,0,0
2011-07-25,T028,41.986921,-87.689778,81.5,66.5,0.005,0,0,0,1,0,0,0
2011-06-30,T159,41.732984,-87.649642,76.0,61.5,0.0155,0,0,1,0,0,0,0
2011-09-30,T220,41.963976,-87.69181,52.0,41.5,0.13,0,0,0,1,0,0,0
2013-07-06,T900,41.974689,-87.890615,60.5,44.5,0.0005,0,0,0,1,0,0,0
2009-07-17,T218,41.948167,-87.730698,64.0,51.5,0.0005,0,1,0,0,0,0,0
2009-06-07,T066,41.77166,-87.703047,73.5,54.0,0.0,0,0,1,0,0,0,0
2013-12-07,T008,42.008314,-87.77792099999999,71.0,53.5,0.0,0,0,0,1,0,0,0
2013-08-15,T011,41.944869,-87.832763,65.5,51.5,0.0,0,1,0,0,0,0,0
2013-06-27,T008,42.008314,-87.77792099999999,78.0,66.0,0.755,0,0,1,0,0,0,0
2009-07-24,T066,41.77166,-87.703047,72.5,59.5,0.165,0,0,1,0,0,0,0
2013-08-07,T002,41.95469,-87.800991,78.5,70.5,0.6699999999999999,0,0,0,1,0,0,0
2011-10-06,T900,41.974689,-87.890615,60.5,56.0,0.48,0,0,1,0,0,0,0
2013-01-08,T221,41.659112,-87.53869300000001,71.5,55.5,0.0,0,0,1,0,0,0,0
2007-09-24,T033,41.906638,-87.701431,80.0,62.5,0.0,0,0,1,0,0,0,0
2007-01-08,T079,41.766202,-87.562889,80.5,62.5,0.0,0,0,1,0,0,0,0
2009-06-22,T900,41.974689,-87.890615,79.5,67.0,0.075,0,0,1,0,0,0,0
2009-02-06,T151,41.916265,-87.800515,55.0,46.5,0.09,0,1,0,0,0,0,0
2007-07-18,T215,41.686398,-87.531635,77.0,68.5,1.235,0,0,1,0,0,0,0
2007-08-15,T011,41.944869,-87.832763,76.5,68.0,0.53,0,1,0,0,0,0,0
2013-07-19,T900,41.974689,-87.890615,85.0,69.5,0.2905,0,0,1,0,0,0,0
2007-08-28,T115,41.673408,-87.599862,79.5,65.5,0.0,0,0,1,0,0,0,0
2007-01-08,T011,41.944869,-87.832763,80.5,62.5,0.0,0,0,1,0,0,0,0
2009-07-31,T128,41.704572,-87.56566600000001,71.0,54.5,0.0,0,0,1,0,0,0,0
2007-01-08,T075,41.799282,-87.585487,80.5,62.5,0.0,0,1,0,0,0,0,0
2013-08-22,T900,41.974689,-87.890615,73.0,66.5,0.295,0,0,0,1,0,0,0
2011-09-30,T145,41.878114000000004,-87.629798,52.0,41.5,0.13,0,0,0,1,0,0,0
2007-07-27,T143,41.999128999999996,-87.795585,77.0,67.5,0.10500000000000001,0,0,0,1,0,0,0
2013-07-25,T226,41.793818,-87.654234,69.5,53.0,0.0,0,0,0,1,0,0,0
2007-08-28,T138,41.726465000000005,-87.585413,79.5,65.5,0.0,0,1,0,0,0,0,0
2007-05-06,T049,41.896282,-87.655232,56.5,47.5,0.345,0,0,0,1,0,0,0
2013-06-28,T212,41.680946,-87.535198,75.5,60.5,0.0805,0,0,0,1,0,0,0
2007-07-27,T012,41.991429,-87.747113,77.0,67.5,0.10500000000000001,0,0,1,0,0,0,0
